Title,keywords,Goal
fundo jbs pela amazonia ja apoia seis projetos,['bioeconomia'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
balanco cop26: setor empresarial avalia conquistas da conferencia,"['acordo de paris', 'mudancas climaticas', 'emissao', 'aquecimento', 'captura de carbono', 'bioeconomia']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"lideres: pos-cop26, o desafio e manter controlado o aquecimento global","['acordo de paris', 'bioeconomia', 'aquecimento', 'aquecimento global']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
financiar a conservacao da amazonia e firmar uma parceria com a sociedade,"['mudancas climaticas', 'uso da terra', 'efeitos das mudancas climaticas', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
por que sociedade e justica climatica serao os grandes temas da cop27,"['justica climatica', 'acordo de paris', 'mudancas climaticas', 'mudanca climatica', 'aquecimento', 'estufa', 'unfccc', 'aquecimento global', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
shopper e primeiro supermercado do brasil a compensar carbono da operacao,"['pegada de carbono', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"e preciso ser sustentavel, sim, mas de forma prudente com os custos",['captura de carbono'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"desmatamento da amazonia tem alta de 21,97% em 2021","['mudancas climaticas', 'uso da terra', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop26: os desafios dos paises para transformar promessas em acoes,"['justica climatica', 'acordo de paris', 'mudancas climaticas', 'efeitos das mudancas climaticas', 'aquecimento', 'impacto das mudancas climaticas', 'estufa', 'aquecimento global', 'politicas climaticas', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
plataforma previsia ajuda na prevencao do desmatamento da amazonia,"['acordo de paris', 'mudancas climaticas', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop16: cooperacao foi a saida sugerida para desmatamento na amazonia,"['acordo de paris', 'mudancas climaticas', 'atmosfera', 'mitigacao das mudancas climaticas', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
mudancas climaticas: entenda os detalhes do acordo entre paises na cop26,"['acordo de paris', 'mudancas climaticas', 'emissao', 'aquecimento', 'estufa', 'aquecimento global', 'atmosfera', 'eventos climaticos extremos']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop26: novo rascunho do texto final propoe dobrar financiamento ate 2025,"['acordo de paris', 'mudancas climaticas', 'aquecimento', 'aquecimento global', 'adaptacao climatica']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"por mudancas climaticas, setores precisam se unir, diz vp da natura na cop","['mudancas climaticas', 'mudanca climatica', 'estufa', 'unfccc', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
solucoes baseadas na natureza sao destaque em painel na cop26,"['mudancas climaticas', 'mudanca climatica', 'captura de carbono', 'adaptacao climatica', 'atmosfera', 'captura de co2', 'mitigacao das mudancas climaticas', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
registros de queimadas sobem 42% entre 2017 e 2020 no brasil,"['desastres naturais', 'aquecimento']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
ig4 vira destaque em esg: novo ativo no chile e fundo de us$ 500 mi,['emissao'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
bndes lanca fundo para emprestimos a projetos de eficiencia energetica,"['conservacao de energia', 'mudanca climatica']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
moss repassa r$ 100 mi para preservacao da amazonia com uso de blockchain,"['mudancas climaticas', 'emissao', 'emissoes de carbono', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
industria brasileira vai a cop26 mostrar que e sustentavel,"['mudancas climaticas', 'emissao', 'estufa', 'atmosfera', 'bioeconomia']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
fazendas ja conseguem reduzir as emissoes de metano no brasil,"['impactos climaticos', 'emissao', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"cop26: negociacoes avancam, mas dinheiro ainda e um problema","['mudancas climaticas', 'adaptacao climatica']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
compromissos assumidos pelo governo federal e estados na cop,"['mudancas climaticas', 'emissao', 'estufa', 'atmosfera', 'uso da terra', 'bioeconomia']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop26: paises sem carvao e estados brasileiros na corrida ambiental,"['justica climatica', 'mudanca climatica', 'estufa', 'unfccc', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"bruno laskowsky, do bndes: carbono vai convergir faria lima e amazonia","['emissao', 'mudanca climatica', 'estufa', 'unfccc', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
governadores lancam consorcio verde em busca de recursos para a amazonia,"['mudancas climaticas', 'mudanca climatica', 'estufa', 'unfccc', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"para reduzir metano, jbs aposta em suplemento alimentar criado pela dsm","['acordo de paris', 'emissao', 'mudanca climatica', 'estufa', 'unfccc', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
ambicao verde: startups invadem agenda empresarial na cop26,"['mudancas climaticas', 'efeitos das mudancas climaticas', 'aquecimento', 'estufa', 'desastres naturais', 'aquecimento global']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop26: ongs formam alianca para restaurar 4 milhoes de hectares no brasil,"['temperatura global', 'mudancas climaticas', 'mudanca climatica', 'ipcc', 'estufa', 'unfccc', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
empresas querem producao de soja e criacao de gado sem desmatamento,['mudancas climaticas'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
instituicoes financeiras nao investirao em empresa ligada a desmatamento,['uso da terra'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop26: brasil e mais 100 paises prometem zerar desmatamento ate 2030,"['uso da terra', 'emissoes de dioxido de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
doria anuncia programa de r$ 100 milhoes para amazonia na cop26,"['emissao', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
racismo climatico: movimento negro brasileiro leva pauta para a cop26,"['justica climatica', 'acordo de paris', 'mudancas climaticas', 'aquecimento', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
carlos nobre: cop26 e chance para um acordo global sobre a nova economia,"['acordo de paris', 'temperatura global', 'mudancas climaticas', 'adaptacao as mudancas climaticas', 'aquecimento', 'ipcc', 'estufa', 'aquecimento global', 'ponto de inflexao climatico', 'uso da terra', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
brasil ira detalhar novo plano de zerar emissao em 2050 na cop26,"['acordo de paris', 'mudancas climaticas', 'emissao', 'aquecimento', 'aquecimento global']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
o que o brasil deve apresentar na cop26?,"['acordo de paris', 'mudancas climaticas', 'emissao', 'adaptacao as mudancas climaticas', 'estufa', 'uso da terra', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
como a cop26 pode impactar a amazonia,"['acordo de paris', 'mudancas climaticas', 'emissao', 'adaptacao as mudancas climaticas', 'estufa', 'uso da terra']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"marcelo thome: pes na aldeia, cabeca na cop","['acordo de paris', 'mudancas climaticas', 'emissao', 'estufa', 'emissao de gases de efeito estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
brasil assinara acordo para preservacao das florestas na cop26,"['aquecimento global', 'aquecimento']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
cop26: 18 grandes nomes falam de suas expectativas para o evento,"['acordo de paris', 'mudancas climaticas', 'aquecimento', 'estufa', 'aquecimento global', 'politicas climaticas', 'uso da terra', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
tig anuncia acordo de us$ 1 bilhao para projetos de reflorestamento,"['mitigacao climatica', 'acordo de paris', 'mudancas climaticas', 'aquecimento']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
o que e o brazil climate action hub e como sera a participacao na cop26,"['acordo de paris', 'mudancas climaticas', 'aquecimento', 'aquecimento global', 'acao climatica']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"as vesperas da cop26, exame lanca site sobre a amazonia","['desastres naturais', 'mudancas climaticas', 'acordo de paris']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
onu: brasil foi o pais do g20 que mais regrediu em metas de emissoes,"['emissao', 'aquecimento global', 'aquecimento', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"alternativa a bateria, etanol define seu futuro como combustivel na cop26","['pegada de carbono', 'emissao', 'ipcc', 'mudancas climaticas']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"brasil ampliara metas climaticas na cop26, diz negociador","['acordo de paris', 'mudancas climaticas', 'mudanca climatica', 'emissoes de dioxido de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
empresas brasileiras na cop26 somam mais de r$ 1 trilhao em faturamento,"['acordo de paris', 'mudancas climaticas', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
por que o desmatamento da amazonia pode empatar meta do acordo de paris,"['acordo de paris', 'mudancas climaticas', 'emissao', 'ipcc', 'estufa', 'atmosfera']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
metas mais ambiciosas da cop26 ainda estao distantes,"['acordo de paris', 'temperatura global', 'aquecimento', 'financiamento climatico', 'aquecimento global']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"brasil diminuira tempo da meta de zerar desmatamento ilegal, diz mourao","['emissao', 'emissao de gases de efeito estufa', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"o que e a cop26, que reunira lideres mundiais, e o que esperar","['acordo de paris', 'mudancas climaticas', 'ipcc', 'aquecimento', 'aquecimento global', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"de olho na cop26, senado faz audiencia sobre mudancas climaticas","['acordo de paris', 'mudancas climaticas', 'aquecimento', 'estufa', 'aquecimento global']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"plantacao de soja no brasil ocupa area maior que a italia, diz estudo","['ipcc', 'risco climatico']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
desmatamento na amazonia estabiliza as vesperas da cop26,['acordo de paris'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
artista usa cinzas da floresta amazonica para criar mural em sao paulo,['mudanca climatica'],SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"bolsonaro deixa mourao fora da cop26, a conferencia do clima da onu","['acordo de paris', 'mudancas climaticas', 'uso da terra', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
mourao defende articulacao de paises da regiao amazonica diante da cop26,"['mudancas climaticas', 'mudanca climatica']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"talita assis, da exame: cop26 e oportunidade para desenvolver a amazonia","['acordo de paris', 'mudancas climaticas', 'aquecimento global', 'aquecimento']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
"brasil vai pedir mais apoio para amazonia na cop26, diz ministro","['mudancas climaticas', 'mudanca climatica', 'emissoes de carbono']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
governadores vao a cop e querem lei do mercado de carbono,"['acordo de paris', 'mudancas climaticas', 'estufa']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
desmatamento na amazonia podera expor 12 milhoes ao calor extremo,"['mudancas climaticas', 'aquecimento global', 'aquecimento']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
desmatamento pode levar o brasil a novas crises hidricas,"['mudancas climaticas', 'ipcc']",SDG 13: Ação contra a Mudança Global do Clima (Climate Action)
